x_km,y_km,elevation_m
0.0,0.16326530612244897,210.8163561065468
0.20408163265306123,0.16326530612244897,211.46870996116624
0.40816326530612246,0.16326530612244897,212.11672869518142
0.6122448979591837,0.16326530612244897,212.75610110831977
0.8163265306122449,0.16326530612244897,213.3825755068897
1.0204081632653061,0.16326530612244897,213.99198863142956
1.2244897959183674,0.16326530612244897,214.5802941130275
1.4285714285714286,0.16326530612244897,215.14359025857635
1.6326530612244898,0.16326530612244897,215.67814695236243
1.836734693877551,0.16326530612244897,216.18043144502815
2.0408163265306123,0.16326530612244897,216.6471327821384
2.2448979591836737,0.16326530612244897,217.07518460546441
2.4489795918367347,0.16326530612244897,217.46178604407964
2.6530612244897958,0.16326530612244897,217.8044204040354
2.857142857142857,0.16326530612244897,218.10087137021844
3.0612244897959187,0.16326530612244897,218.3492364577407
3.2653061224489797,0.16326530612244897,218.5479374979478
3.4693877551020407,0.16326530612244897,218.6957280191528
3.673469387755102,0.16326530612244897,218.7916974847469
3.8775510204081636,0.16326530612244897,218.83527247755086
4.081632653061225,0.16326530612244897,218.82621506048872
4.285714285714286,0.16326530612244897,218.76461868645404
4.4897959183673475,0.16326530612244897,218.6509021572684
4.6938775510204085,0.16326530612244897,218.4858022235404
4.8979591836734695,0.16326530612244897,218.2703654553126
5.1020408163265305,0.16326530612244897,218.00593998283622
5.3061224489795915,0.16326530612244897,217.6941675999779
5.510204081632653,0.16326530612244897,217.3369765418182
5.714285714285714,0.16326530612244897,216.93657500636476
5.918367346938775,0.16326530612244897,216.495445212366
6.122448979591837,0.16326530612244897,216.01633750407723
6.326530612244898,0.16326530612244897,215.5022637672438
6.530612244897959,0.16326530612244897,214.956489245497
6.73469387755102,0.16326530612244897,214.3825217731441
6.938775510204081,0.16326530612244897,213.78409748734074
7.142857142857143,0.16326530612244897,213.16516225251226
7.346938775510204,0.16326530612244897,212.52984830821552
7.551020408163265,0.16326530612244897,211.8824460082847
7.755102040816327,0.16326530612244897,211.2273709123188
7.959183673469388,0.16326530612244897,210.56912687298663
8.16326530612245,0.16326530612244897,209.91226608831923
8.36734693877551,0.16326530612244897,209.26134731942196
8.571428571428571,0.16326530612244897,208.62089358671847
8.775510204081632,0.16326530612244897,207.99535064439675
8.979591836734695,0.16326530612244897,207.38904740248125
9.183673469387756,0.16326530612244897,206.80615924271055
9.387755102040817,0.16326530612244897,206.25067489194006
9.591836734693878,0.16326530612244897,205.72636721321578
9.795918367346939,0.16326530612244897,205.23676798657965
10.0,0.16326530612244897,204.7851465092273
0.0,0.32653061224489793,211.63269242921083
0.20408163265306123,0.32653061224489793,212.28505214724163
0.40816326530612246,0.32653061224489793,212.93307991054647
0.6122448979591837,0.32653061224489793,213.57246602399786
0.8163265306122449,0.32653061224489793,214.1989609037616
1.0204081632653061,0.32653061224489793,214.808404193039
1.2244897959183674,0.32653061224489793,215.39675344015484
1.4285714285714286,0.32653061224489793,215.9601121343971
1.6326530612244898,0.32653061224489793,216.49475687621864
1.836734693877551,0.32653061224489793,216.997163434567
2.0408163265306123,0.32653061224489793,217.4640314166193
2.2448979591836737,0.32653061224489793,217.89230724693456
2.4489795918367347,0.32653061224489793,218.27920512854809
2.6530612244897958,0.32653061224489793,218.6222256439525
2.857142857142857,0.32653061224489793,218.91917165655073
3.0612244897959187,0.32653061224489793,219.1681612006982
3.2653061224489797,0.32653061224489793,219.36763710766823
3.4693877551020407,0.32653061224489793,219.51637321017995
3.673469387755102,0.32653061224489793,219.61347709988505
3.8775510204081636,0.32653061224489793,219.65838957530391
4.081632653061225,0.32653061224489793,219.65088110064568
4.285714285714286,0.32653061224489793,219.59104578088446
4.4897959183673475,0.32653061224489793,219.47929352236628
4.6938775510204085,0.32653061224489793,219.31634116534815
4.8979591836734695,0.32653061224489793,219.10320342035646
5.1020408163265305,0.32653061224489793,218.84118439443057
5.3061224489795915,0.32653061224489793,218.53187034603295
5.510204081632653,0.32653061224489793,218.1771240615847
5.714285714285714,0.32653061224489793,217.77908092012515
5.918367346938775,0.32653061224489793,217.34014633798967
6.122448979591837,0.32653061224489793,216.86299390674967
6.326530612244898,0.32653061224489793,216.35056320522995
6.530612244897959,0.32653061224489793,215.80605602945136
6.73469387755102,0.32653061224489793,215.23292968324972
6.938775510204081,0.32653061224489793,214.63488603156281
7.142857142857143,0.32653061224489793,214.01585524151045
7.346938775510204,0.32653061224489793,213.37997350423365
7.551020408163265,0.32653061224489793,212.7315545029362
7.755102040816327,0.32653061224489793,212.07505491410552
7.959183673469388,0.32653061224489793,211.4150347364587
8.16326530612245,0.32653061224489793,210.75611367463358
8.36734693877551,0.32653061224489793,210.10292511184485
8.571428571428571,0.32653061224489793,209.46006935550488
8.775510204081632,0.32653061224489793,208.83206782213566
8.979591836734695,0.32653061224489793,208.22331965517398
9.183673469387756,0.32653061224489793,207.63806197317632
9.387755102040817,0.32653061224489793,207.08033457142918
9.591836734693878,0.32653061224489793,206.55394949776672
9.795918367346939,0.32653061224489793,206.06246554220047
10.0,0.32653061224489793,205.60916735990125
0.0,0.4897959183673469,212.44903153030515
0.20408163265306123,0.4897959183673469,213.10139877545168
0.40816326530612246,0.4897959183673469,213.74943813004774
0.6122448979591837,0.4897959183673469,214.3888418311858
0.8163265306122449,0.4897959183673469,215.0153630035473
1.0204081632653061,0.4897959183673469,215.62484501660805
1.2244897959183674,0.4897959183673469,216.2132504474195
1.4285714285714286,0.4897959183673469,216.77668943813535
1.6326530612244898,0.4897959183673469,217.31144721104297
1.836734693877551,0.4897959183673469,217.81401047040822
2.0408163265306123,0.4897959183673469,218.28109238180824
2.2448979591836737,0.4897959183673469,218.7096557796219
2.4489795918367347,0.4897959183673469,219.0969342179838
2.6530612244897958,0.4897959183673469,219.44045045790435
2.857142857142857,0.4897959183673469,219.7380319830804
3.0612244897959187,0.4897959183673469,219.98782316931127
3.2653061224489797,0.4897959183673469,220.1882938063892
3.4693877551020407,0.4897959183673469,220.3382437926811
3.673469387755102,0.4897959183673469,220.43680399187366
3.8775510204081636,0.4897959183673469,220.48343345179813
4.081632653061225,0.4897959183673469,220.47791342175816
4.285714285714286,0.4897959183673469,220.42033884383196
4.4897959183673475,0.4897959183673469,220.31110820485728
4.6938775510204085,0.4897959183673469,220.15091278530844
4.8979591836734695,0.4897959183673469,219.94072639626745
5.1020408163265305,0.4897959183673469,219.68179663026524
5.3061224489795915,0.4897959183673469,219.3756384525545
5.510204081632653,0.4897959183673469,219.02403063027057
5.714285714285714,0.4897959183673469,218.6290150615814
5.918367346938775,0.4897959183673469,218.19289856822988
6.122448979591837,0.4897959183673469,217.71825621103463
6.326530612244898,0.4897959183673469,217.207934745287
6.530612244897959,0.4897959183673469,216.66505451655536
6.73469387755102,0.4897959183673469,216.0930079605154
6.938775510204081,0.4897959183673469,215.49545294537074
7.142857142857143,0.4897959183673469,214.87629948692847
7.346938775510204,0.4897959183673469,214.2396888491499
7.551020408163265,0.4897959183673469,213.58996466416338
7.755102040816327,0.4897959183673469,212.93163639199136
7.959183673469388,0.4897959183673469,212.2693361084709
8.16326530612245,0.4897959183673469,211.60777017940214
8.36734693877551,0.4897959183673469,210.9516677836416
8.571428571428571,0.4897959183673469,210.30572844526466
8.775510204081632,0.4897959183673469,209.6745707118169
8.979591836734695,0.4897959183673469,209.06268388841596
9.183673469387756,0.4897959183673469,208.47438434785195
9.387755102040817,0.4897959183673469,207.91377744417383
9.591836734693878,0.4897959183673469,207.38472552842975
9.795918367346939,0.4897959183673469,206.8908220645018
10.0,0.4897959183673469,206.43537142326056
0.0,0.6530612244897959,213.26537403910402
0.20408163265306123,0.6530612244897959,213.9177508518757
0.40816326530612246,0.6530612244897959,214.56580494002085
0.6122448979591837,0.6530612244897959,215.20523099665328
0.8163265306122449,0.6530612244897959,215.83178558921557
1.0204081632653061,0.6530612244897959,216.44131682360575
1.2244897959183674,0.6530612244897959,217.02979366882843
1.4285714285714286,0.6530612244897959,217.59333472341393
1.6326530612244898,0.6530612244897959,218.12823616875855
1.836734693877551,0.6530612244897959,218.6309986088779
2.0408163265306123,0.6530612244897959,219.09835244326644
2.2448979591836737,0.6530612244897959,219.5272813646251
2.4489795918367347,0.6530612244897959,219.91504352403513
2.6530612244897958,0.6530612244897959,220.2591898733509
2.857142857142857,0.6530612244897959,220.55757919082492
3.0612244897959187,0.6530612244897959,220.80838933454507
3.2653061224489797,0.6530612244897959,221.01012436094868
3.4693877551020407,0.6530612244897959,221.16161730013005
3.673469387755102,0.6530612244897959,221.26202859657616
3.8775510204081636,0.6530612244897959,221.3108404945951
4.081632653061225,0.6530612244897959,221.3078479522928
4.285714285714286,0.6530612244897959,221.2531469757802
4.4897959183673475,0.6530612244897959,221.14712153669728
4.6938775510204085,0.6530612244897959,220.99043042678974
4.8979591836734695,0.6530612244897959,220.78399547035409
5.1020408163265305,0.6530612244897959,220.52899242501772
5.3061224489795915,0.6530612244897959,220.22684563610278
5.510204081632653,0.6530612244897959,219.8792270748536
5.714285714285714,0.6530612244897959,219.48805981704098
5.918367346938775,0.6530612244897959,219.0555253620221
6.122448979591837,0.6530612244897959,218.58407352937576
6.326530612244898,0.6530612244897959,218.07643308753023
6.530612244897959,0.6530612244897959,217.5356208513759
6.73469387755102,0.6530612244897959,216.96494680346007
6.938775510204081,0.6530612244897959,216.3680128882733
7.142857142857143,0.6530612244897959,215.7487035075346
7.346938775510204,0.6530612244897959,215.11116637320526
7.551020408163265,0.6530612244897959,214.45978318512698
7.755102040816327,0.6530612244897959,213.79913049583075
7.959183673469388,0.6530612244897959,213.13393199750297
8.16326530612245,0.6530612244897959,212.46900420989186
8.36734693877551,0.6530612244897959,211.80919807652748
8.571428571428571,0.6530612244897959,211.15933923457737
8.775510204081632,0.6530612244897959,210.5241696936481
8.979591836734695,0.6530612244897959,209.9082933622719
9.183673469387756,0.6530612244897959,209.31612735233006
9.387755102040817,0.6530612244897959,208.75186034881602
9.591836734693878,0.6530612244897959,208.2194186425806
9.795918367346939,0.6530612244897959,207.72243977104054
10.0,0.6530612244897959,207.2642531654522
0.0,0.8163265306122448,214.08172067778085
0.20408163265306123,0.8163265306122448,214.7341095311194
0.40816326530612246,0.8163265306122448,215.38218216099042
0.6122448979591837,0.8163265306122448,216.02163635133635
0.8163265306122449,0.8163265306122448,216.64823300221045
1.0204081632653061,0.8163265306122448,217.25782618015484
1.2244897959183674,0.8163265306122448,217.84639289825398
1.4285714285714286,0.8163265306122448,218.41006239713226
1.6326530612244898,0.8163265306122448,218.94514464989308
1.836734693877551,0.8163265306122448,219.44815775296678
2.0408163265306123,0.8163265306122448,219.91585379421133
2.2448979591836737,0.8163265306122448,220.34524271589524
2.4489795918367347,0.8163265306122448,220.73361362361294
2.6530612244897958,0.8163265306122448,221.07855294654337
2.857142857142857,0.8163265306122448,221.37795884619067
3.0612244897959187,0.8163265306122448,221.6300513170901
3.2653061224489797,0.8163265306122448,221.83337753921543
3.4693877551020407,0.8163265306122448,221.9868122379377
3.673469387755102,0.8163265306122448,222.0895530842863
3.8775510204081636,0.8163265306122448,222.14111151463382
4.081632653061225,0.8163265306122448,222.1412997391991
4.285714285714286,0.8163265306122448,222.0902151031462
4.4897959183673475,0.8163265306122448,221.9882233111777
4.6938775510204085,0.8163265306122448,221.83594226895707
4.8979591836734695,0.8163265306122448,221.63422837698366
5.1020408163265305,0.8163265306122448,221.3841669908317
5.3061224489795915,0.8163265306122448,221.08706841338167
5.510204081632653,0.8163265306122448,220.74447021647944
5.714285714285714,0.8163265306122448,220.35814594150304
5.918367346938775,0.8163265306122448,219.9301193733781
6.122448979591837,0.8163265306122448,219.46268271937103
6.326530612244898,0.8163265306122448,218.95841626501198
6.530612244897959,0.8163265306122448,218.42020653496462
6.73469387755102,0.8163265306122448,217.85125974700793
6.938775510204081,0.8163265306122448,217.25510746733147
7.142857142857143,0.8163265306122448,216.63560186309897
7.346938775510204,0.8163265306122448,215.9968987608847
7.551020408163265,0.8163265306122448,215.34342776759618
7.755102040816327,0.8163265306122448,214.67984986965698
7.959183673469388,0.8163265306122448,214.01100405565805
8.16326530612245,0.8163265306122448,213.34184547075927
8.36734693877551,0.8163265306122448,212.6773782956493
8.571428571428571,0.8163265306122448,212.02258687700765
8.775510204081632,0.8163265306122448,211.38236859771018
8.979591836734695,0.8163265306122448,210.76147159121982
9.183673469387756,0.8163265306122448,210.16443974651713
9.387755102040817,0.8163265306122448,209.59556661806855
9.591836734693878,0.8163265306122448,209.05885896303255
9.795918367346939,0.8163265306122448,208.5580097840361
10.0,0.8163265306122448,208.0963800500731
0.0,0.9795918367346939,214.8980722606597
0.20408163265306123,0.9795918367346939,215.55047611511827
0.40816326530612246,0.9795918367346939,216.19857184578342
0.6122448979591837,0.9795918367346939,216.8380610874038
0.8163265306122449,0.9795918367346939,217.46471013795247
1.0204081632653061,0.9795918367346939,218.07438049022795
1.2244897959183674,0.9795918367346939,218.66305917928537
1.4285714285714286,0.9795918367346939,219.2268887045377
1.6326530612244898,0.9795918367346939,219.76219622192184
1.836734693877551,0.9795918367346939,220.26552162134465
2.0408163265306123,0.9795918367346939,220.73364401179617
2.2448979591836737,0.9795918367346939,221.1636060393965
2.4489795918367347,0.9795918367346939,221.5527353753971
2.6530612244897958,0.9795918367346939,221.89866264952067
2.857142857142857,0.9795918367346939,222.19933509013788
3.0612244897959187,0.9795918367346939,222.45302518880627
3.2653061224489797,0.9795918367346939,222.6583338523177
3.4693877551020407,0.9795918367346939,222.81418775341916
3.673469387755102,0.9795918367346939,222.91983094300235
3.8775510204081636,0.9795918367346939,222.97481122729417
4.081632653061225,0.9795918367346939,222.97896231060264
4.285714285714286,0.9795918367346939,222.93238320639338
4.4897959183673475,0.9795918367346939,222.83541686092877
4.6938775510204085,0.9795918367346939,222.6886302406569
4.8979591836734695,0.9795918367346939,222.49279823577558
5.1020408163265305,0.9795918367346939,222.24889357160927
5.3061224489795915,0.9795918367346939,221.9580844676649
5.510204081632653,0.9795918367346939,221.6217410500579
5.714285714285714,0.9795918367346939,221.24145055802592
5.918367346938775,0.9795918367346939,220.8190402829946
6.122448979591837,0.9795918367346939,220.35660606595908
6.326530612244898,0.9795918367346939,219.85654320034666
6.530612244897959,0.9795918367346939,219.3215758846319
6.73469387755102,0.9795918367346939,218.75478105798393
6.938775510204081,0.9795918367346939,218.15960260356562
7.142857142857143,0.9795918367346939,217.53985252810324
7.346938775510204,0.9795918367346939,216.89969676801766
7.551020408163265,0.9795918367346939,216.24362461674554
7.755102040816327,0.9795918367346939,215.57640225533916
7.959183673469388,0.9795918367346939,214.90301231805225
8.16326530612245,0.9795918367346939,214.2285826608869
8.36734693877551,0.9795918367346939,213.55830837987992
8.571428571428571,0.9795918367346939,212.89737155496283
8.775510204081632,0.9795918367346939,212.25086314570066
8.979591836734695,0.9795918367346939,211.62371097273595
9.183673469387756,0.9795918367346939,211.02061687429764
9.387755102040817,0.9795918367346939,210.44600505979346
9.591836734693878,0.9795918367346939,209.9039825378696
9.795918367346939,0.9795918367346939,209.39831141423502
10.0,0.9795918367346939,208.93239195016866
0.0,1.1428571428571428,215.71442968859773
0.20408163265306123,1.1428571428571428,216.36685204415647
0.40816326530612246,1.1428571428571428,217.01497626536792
0.6122448979591837,1.1428571428571428,217.6545087362363
0.8163265306122449,1.1428571428571428,218.2812224120679
1.0204081632653061,1.1428571428571428,218.8909879445716
1.2244897959183674,1.1428571428571428,219.47980472904501
1.4285714285714286,1.1428571428571428,220.0438316171586
1.6326530612244898,1.1428571428571428,220.5794169566882
1.836734693877551,1.1428571428571428,221.0831275157534
2.0408163265306123,1.1428571428571428,221.55177572890037
2.2448979591836737,1.1428571428571428,221.98244457638654
2.4489795918367347,1.1428571428571428,222.37250929305048
2.6530612244897958,1.1428571428571428,222.7196550217903
2.857142857142857,1.1428571428571428,223.02188950585884
3.0612244897959187,1.1428571428571428,223.2775499821569
3.2653061224489797,1.1428571428571428,223.48530361954477
3.4693877551020407,1.1428571428571428,223.64414115822586
3.673469387755102,1.1428571428571428,223.75336385005244
3.8775510204081636,1.1428571428571428,223.81256435672324
4.081632653061225,1.1428571428571428,223.82160289152006
4.285714285714286,1.1428571428571428,223.78058052544912
4.4897959183673475,1.1428571428571428,223.68981213645648
4.6938775510204085,1.1428571428571428,223.54980186691304
4.8979591836734695,1.1428571428571428,223.36122407917279
5.1020408163265305,1.1428571428571428,223.12491259003033
5.3061224489795915,1.1428571428571428,222.84186038549572
5.510204081632653,1.1428571428571428,222.51323107842276
5.714285714285714,1.1428571428571428,222.140382138902
5.918367346938775,1.1428571428571428,221.72489852005958
6.122448979591837,1.1428571428571428,221.26863388150423
6.326530612244898,1.1428571428571428,220.7737553632046
6.530612244897959,1.1428571428571428,220.24278696437847
6.73469387755102,1.1428571428571428,219.67864618300004
6.938775510204081,1.1428571428571428,219.08466876147634
7.142857142857143,1.1428571428571428,218.4646171760804
7.346938775510204,1.1428571428571428,217.82266983185437
7.551020408163265,1.1428571428571428,217.16338963450187
7.755102040816327,1.1428571428571428,216.49167250314503
7.959183673469388,1.1428571428571428,215.81267823232864
8.16326530612245,1.1428571428571428,215.13174768485558
8.36734693877551,1.1428571428571428,214.45431141544617
8.571428571428571,1.1428571428571428,213.78579537133564
8.775510204081632,1.1428571428571428,213.13152925304317
8.979591836734695,1.1428571428571428,212.49666249203077
9.183673469387756,1.1428571428571428,211.88609172763924
9.387755102040817,1.1428571428571428,211.30440230792095
9.591836734693878,1.1428571428571428,210.75582488314424
9.795918367346939,1.1428571428571428,210.24420678485686
10.0,1.1428571428571428,209.7729967340861
0.0,1.3061224489795917,216.53079393740242
0.20408163265306123,1.3061224489795917,217.18323887834802
0.40816326530612246,1.3061224489795917,217.8313978796539
0.6122448979591837,1.3061224489795917,218.47098312302134
0.8163265306122449,1.3061224489795917,219.0977756907569
1.0204081632653061,1.3061224489795917,219.70765741539282
1.2244897959183674,1.3061224489795917,220.29664278110565
1.4285714285714286,1.3061224489795917,220.86091060173334
1.6326530612244898,1.3061224489795917,221.39683509518264
1.836734693877551,1.3061224489795917,221.9010158413965
2.0408163265306123,1.3061224489795917,222.3703059573979
2.2448979591836737,1.3061224489795917,222.80183766171058
2.4489795918367347,1.3061224489795917,223.19304425285617
2.6530612244897958,1.3061224489795917,223.54167742118912
2.857142857142857,1.3061224489795917,223.84581878405714
3.0612244897959187,1.3061224489795917,224.1038846168295
3.2653061224489797,1.3061224489795917,224.31462297839144
3.4693877551020407,1.3061224489795917,224.47710281987838
3.673469387755102,1.3061224489795917,224.59069522173738
3.8775510204081636,1.3061224489795917,224.65504760339377
4.081632653061225,1.3061224489795917,224.67005253920092
4.285714285714286,1.3061224489795917,224.6358136119266
4.4897959183673475,1.3061224489795917,224.5526114348636
4.6938775510204085,1.3061224489795917,224.42087345731713
4.8979591836734695,1.3061224489795917,224.2411513213584
5.1020408163265305,1.3061224489795917,224.01410926992642
5.3061224489795915,1.3061224489795917,223.74052637114062
5.510204081632653,1.3061224489795917,223.4213141349059
5.714285714285714,1.3061224489795917,223.0575495385295
5.918367346938775,1.3061224489795917,222.65052169844677
6.122448979591837,1.3061224489795917,222.2017886291285
6.326530612244898,1.3061224489795917,221.7132389501266
6.530612244897959,1.3061224489795917,221.1871522655889
6.73469387755102,1.3061224489795917,220.62625143419572
6.938775510204081,1.3061224489795917,220.0337401845395
7.142857142857143,1.3061224489795917,219.41332052814045
7.346938775510204,1.3061224489795917,218.76918609122382
7.551020408163265,1.3061224489795917,218.10598964234
7.755102040816327,1.3061224489795917,217.42878547954405
7.959183673469388,1.3061224489795917,216.7429496674229
8.16326530612245,1.3061224489795917,216.05408309877546
8.36734693877551,1.3061224489795917,215.36790376665894
8.571428571428571,1.3061224489795917,214.69013532154534
8.775510204081632,1.3061224489795917,214.02639890915233
8.979591836734695,1.3061224489795917,213.3821144943726
9.183673469387756,1.3061224489795917,212.7624165217819
9.387755102040817,1.3061224489795917,212.1720870509038
9.591836734693878,1.3061224489795917,211.61550766864525
9.795918367346939,1.3061224489795917,211.09662974677462
10.0,1.3061224489795917,210.61896116399922
0.0,1.4693877551020407,217.34716603928877
0.20408163265306123,1.4693877551020407,217.999638267991
0.40816326530612246,1.4693877551020407,218.64783929074898
0.6122448979591837,1.4693877551020407,219.28748829406518
0.8163265306122449,1.4693877551020407,219.91437617932118
1.0204081632653061,1.4693877551020407,220.52439828776562
1.2244897959183674,1.4693877551020407,221.11358733402017
1.4285714285714286,1.4693877551020407,221.67814625029501
1.6326530612244898,1.4693877551020407,222.21448051089467
1.836734693877551,1.4693877551020407,222.71922933914112
2.0408163265306123,1.4693877551020407,223.18929500479186
2.2448979591836737,1.4693877551020407,223.62186921624496
2.4489795918367347,1.4693877551020407,224.01445542480104
2.6530612244897958,1.4693877551020407,224.36488572372303
2.857142857142857,1.4693877551020407,224.67133098534146
3.0612244897959187,1.4693877551020407,224.93230297962603
3.2653061224489797,1.4693877551020407,225.1466474971203
3.4693877551020407,1.4693877551020407,225.31352798372717
3.673469387755102,1.4693877551020407,225.43239988708686
3.8775510204081636,1.4693877551020407,225.5029767851336
4.081632653061225,1.4693877551020407,225.52519035099954
4.285714285714286,1.4693877551020407,225.499147202173
4.4897959183673475,1.4693877551020407,225.42508655325275
4.6938775510204085,1.4693877551020407,225.30334319266902
4.8979591836734695,1.4693877551020407,225.1343204913463
5.1020408163265305,1.4693877551020407,224.91847781239903
5.3061224489795915,1.4693877551020407,224.6563357674778
5.510204081632653,1.4693877551020407,224.34850127467547
5.714285714285714,1.4693877551020407,223.99571241877334
5.918367346938775,1.4693877551020407,223.59890088510906
6.122448979591837,1.4693877551020407,223.15926748849103
6.326530612244898,1.4693877551020407,222.67836433896633
6.530612244897959,1.4693877551020407,222.15817576156184
6.73469387755102,1.4693877551020407,221.60118945096806
6.938775510204081,1.4693877551020407,221.01044963614785
7.142857142857143,1.4693877551020407,220.3895852748601
7.346938775510204,1.4693877551020407,219.7428083836258
7.551020408163265,1.4693877551020407,219.07488030365363
7.755102040816327,1.4693877551020407,218.39104668707188
7.959183673469388,1.4693877551020407,217.69694489681538
8.16326530612245,1.4693877551020407,216.99848999498593
8.36734693877551,1.4693877551020407,216.30174725881275
8.571428571428571,1.4693877551020407,215.6128000250339
8.775510204081632,1.4693877551020407,214.93762156464578
8.979591836734695,1.4693877551020407,214.28195870213628
9.183673469387756,1.4693877551020407,213.6512331993371
9.387755102040817,1.4693877551020407,213.05046478337437
9.591836734693878,1.4693877551020407,212.48421740341794
9.795918367346939,1.4693877551020407,211.9565681330555
10.0,1.4693877551020407,211.47109632554486
0.0,1.6326530612244896,218.16354705659128
0.20408163265306123,1.6326530612244896,218.81605191153827
0.40816326530612246,1.6326530612244896,219.46430317668884
0.6122448979591837,1.6326530612244896,220.1040284137433
0.8163265306122449,1.6326530612244896,220.73103026413006
1.0204081632653061,1.6326530612244896,221.34122022061572
1.2244897959183674,1.6326530612244896,221.93065279481215
1.4285714285714286,1.6326530612244896,222.49555975574185
1.6326530612244898,1.6326530612244896,223.03238394900734
1.836734693877551,1.6326530612244896,223.53781199701154
2.0408163265306123,1.6326530612244896,224.00880493832807
2.2448979591836737,1.6326530612244896,224.4426256096352
2.4489795918367347,1.6326530612244896,224.83686133947452
2.6530612244897958,1.6326530612244896,225.18944035378155
2.857142857142857,1.6326530612244896,225.49864024142485
3.0612244897959187,1.6326530612244896,225.76308694922827
3.2653061224489797,1.6326530612244896,225.9817431192981
3.4693877551020407,1.6326530612244896,226.15388517895425
3.673469387755102,1.6326530612244896,226.27906944835416
3.8775510204081636,1.6326530612244896,226.35708860697682
4.081632653061225,1.6326530612244896,226.3879210758914
4.285714285714286,1.6326530612244896,226.3716771010096
4.4897959183673475,1.6326530612244896,226.30854639913008
4.6938775510204085,1.6326530612244896,226.19875296993516
4.8979591836734695,1.6326530612244896,226.0425229059167
5.1020408163265305,1.6326530612244896,225.84007060834065
5.3061224489795915,1.6326530612244896,225.5916076688039
5.510204081632653,1.6326530612244896,225.29737682423377
5.714285714285714,1.6326530612244896,224.9577109670516
5.918367346938775,1.6326530612244896,224.57311442483757
6.122448979591837,1.6326530612244896,224.1443609313548
6.326530612244898,1.6326530612244896,223.67260025351823
6.530612244897959,1.6326530612244896,223.15946366978469
6.73469387755102,1.6326530612244896,222.60715770413537
6.938775510204081,1.6326530612244896,222.0185358819135
7.142857142857143,1.6326530612244896,221.3971398151159
7.346938775510204,1.6326530612244896,220.74720350837703
7.551020408163265,1.6326530612244896,220.0736181163664
7.755102040816327,1.6326530612244896,219.3818580811754
7.959183673469388,1.6326530612244896,218.67787318364756
8.16326530612245,1.6326530612244896,217.96795411825033
8.36734693877551,1.6326530612244896,217.25858138793325
8.571428571428571,1.6326530612244896,216.55626838355425
8.775510204081632,1.6326530612244896,215.86740939003528
8.979591836734695,1.6326530612244896,215.19814203720978
9.183673469387756,1.6326530612244896,214.55423161398087
9.387755102040817,1.6326530612244896,213.94098201159565
9.591836734693878,1.6326530612244896,213.36317521824822
9.795918367346939,1.6326530612244896,212.82503860124152
10.0,1.6326530612244896,212.33023697143307
0.0,1.7959183673469385,218.9799380472737
0.20408163265306123,1.7959183673469385,219.6324815004548
0.40816326530612246,1.7959183673469385,220.28079220449098
0.6122448979591837,1.7959183673469385,220.92060762929754
0.8163265306122449,1.7959183673469385,221.54774430527723
1.0204081632653061,1.7959183673469385,222.15813283312883
1.2244897959183674,1.7959183673469385,222.74785351122986
1.4285714285714286,1.7959183673469385,223.31317222377731
1.6326530612244898,1.7959183673469385,223.85057602820748
1.836734693877551,1.7959183673469385,224.35680762205035
2.0408163265306123,1.7959183673469385,224.82889756988655
2.2448979591836737,1.7959183673469385,225.26419285617263
2.4489795918367347,1.7959183673469385,225.66038003979082
